Year,Artist,Average Rating
2002,acid mothers temple,8.25
2002,six organs of admittance,8.2
2002,rye coalition,8.2
2002,royal trux,8.2
2002,rovo,8.2
2002,phill niblock,8.2
2002,mayday,8.2
2002,mantronix,8.2
2002,mad capsule markets,8.2
2002,haywood,8.2
2002,hayden,8.2
2002,fat jon the ample soul physician,8.2
2002,consonant,8.2
2002,codec scovill,8.2
2002,bellini,8.2
2002,astrobotnia,8.2
2002,"anticon, jel",8.2
2002,albert marcoeur,8.2
2002,xinlisupreme,8.1
2002,the ghost,8.1
2002,the fucking champs,8.1
2002,the coup,8.0
2002,seiichi yamamoto,8.1
2002,seaworthy,8.1
2002,radar bros.,8.1
2002,polygon window,8.1
2002,meshuggah,8.1
2002,iron & wine,8.1
2002,gillian welch,8.1
2002,flim,8.1
2002,flanger,8.1
2002,do make say think,8.1
2002,derek bailey,8.1
2002,aarktica,8.1
2002,warren ellis,8.0
2002,vsnares,8.0
2002,victory at sea,8.0
2002,unstable ensemble,8.0
2002,twine,8.0
2002,ttc,8.0
2002,the nels cline singers,8.0
2002,the anomoanon,8.0
2002,tami hart,8.0
2002,stereo total,8.0
2002,soul position,8.0
2002,snowglobe,8.0
2002,roky erickson & the aliens,8.0
2002,princess superstar,8.0
2002,paul lansky,8.0
2002,orange alabaster mushroom,8.0
2002,old time relijun,8.0
2002,monorail,8.0
2002,mekons,8.85
2002,manitoba,8.0
2002,langley schools music project,8.0
2002,kk null,8.0
2002,jonathan richman,8.0
2002,ink,8.0
2002,henry cow,8.0
2002,goodheart allen powell trio,8.0
2002,global home project,8.0
2002,franklin bruno,8.0
2002,flying luttenbachers,8.0
2002,floating flower,8.0
2002,fenn o'berg,8.0
2002,elvis costello,8.9
2002,doves,8.0
2002,david kilgour,8.0
2002,dacm,8.0
2002,crooked fingers,8.0
2002,comets on fire,8.0
2002,cinerama,8.0
2002,aluminium group,8.0
2002,aloha,8.0
2002,action,8.0
2002,abcs,8.0
2002,yesterdays new quintet,7.9
2002,tight bro's from way back when,7.9
2002,thuja,7.9
2002,the sunshine fix,7.9
2002,the streets,7.9
2002,the divine comedy,7.9
2002,the black heart procession,7.9
2002,sixteen horsepower,7.9
2002,"sinister luck ensemble, catcall",7.9
2002,silkworm,7.9
2002,ruins,7.6
2002,queens of the stone age,7.9
2002,neko case,7.9
2002,larsen,7.9
2002,john vanderslice,7.9
2002,james hardway,7.9
2002,greg davis,7.9
2002,goodiepal,7.9
2002,geoff soule,7.9
2002,eyedea & abilities,7.9
2002,electric birds,7.9
2002,echo and the bunnymen,7.9
2002,david axelrod,7.9
2002,convocation of,7.9
2002,concentrik,7.9
2002,clem snide,7.7
2002,circulatory system,7.9
2002,"bright eyes, britt daniel",7.9
2002,bambi molesters,7.9
2002,uncle tupelo,7.8
2002,the other people place,7.8
2002,the charlatans uk,7.8
2002,the capitol years,7.0
2002,surface of eceon,7.8
2002,six parts seven,7.8
2002,rhettmatic,7.8
2002,polmo polpo,7.8
2002,otomo yoshihide,7.8
2002,ocelot,7.8
2002,noise for pretend,7.8
2002,nina nastasia,7.8
2002,nationale blue,7.8
2002,nate ruth,7.8
2002,mri,7.8
2002,monster movie,7.8
2002,mobius band,7.8
2002,mira calix,7.8
2002,mice parade,7.8
2002,metro area,7.8
2002,markant,7.8
2002,low res,7.8
2002,landing,7.55
2002,kinski,7.8
2002,kepler,7.8
2002,k-rad,7.8
2002,"jeff buckley, gary lucas",7.8
2002,guided by voices,7.7
2002,geeez'n'gosh,7.8
2002,fila brazillia,7.8
2002,devendra banhart,7.8
2002,de la soul,7.8
2002,david bowie,7.8
2002,cornelius,7.8
2002,brendan walls,7.8
2002,blanket music,7.8
2002,biosphere,7.8
2002,amy annelle,7.8
2002,american analog set,7.8
2002,90 day men,7.8
2002,vibracathedral orchestra,7.7
2002,six by seven,7.7
2002,prefuse 73,7.7
2002,pixeltan,7.7
2002,people under the stairs,7.7
2002,paul westerberg,7.7
2002,matthew shipp,7.7
2002,imperial teen,7.7
2002,gary wilson,7.7
2002,dot allison,7.7
2002,dat politics,7.7
2002,converge,7.7
2002,bright eyes,7.55
2002,barry adamson,7.7
2002,anti-pop consortium,7.7
2002,various artists,7.13
2002,the zincs,7.6
2002,saint etienne,7.6
2002,nagisa ni te,7.6
2002,loess,7.6
2002,kylie minogue,7.6
2002,julie doiron,7.6
2002,eric bachmann,7.6
2002,elders of zion,7.6
2002,departure lounge,7.6
2002,cornershop,7.6
2002,chessie,7.6
2002,caural,7.6
2002,bonobo,7.6
2002,aimee mann,7.6
2002,2 many djs,7.6
2002,wu-tang clan,7.5
2002,thomas fehlmann,7.5
2002,the soft boys,7.5
2002,the mooney suzuki,7.5
2002,the mendoza line,7.5
2002,the frames,7.5
2002,tender trap,7.5
2002,tadpoles,7.5
2002,steffen basho-junghans,7.5
2002,single unit,7.5
2002,posthuman,8.05
2002,polara,7.5
2002,peaches,7.5
2002,papa m,7.75
2002,original instrument,7.5
2002,mm,7.6
2002,mike ladd,7.5
2002,mercury program,7.5
2002,mark eitzel,7.5
2002,luna,7.65
2002,loren connors,7.5
2002,large professor,7.5
2002,ken stringfellow,7.5
2002,karp,7.5
2002,jim black,7.5
2002,idaho,7.5
2002,howard hello,7.5
2002,gold sparkle band,7.5
2002,gogogo airheart,7.5
2002,g-man (aka gez varley),7.5
2002,engine down,7.5
2002,don lennon,7.5
2002,dj spooky,7.5
2002,chicago underground duo,7.5
2002,bobby birdman,7.5
2002,black-eyed snakes,7.5
2002,art ensemble of chicago,7.5
2002,am/fm,7.5
2002,xiu xiu,7.85
2002,wauvenfold,7.4
2002,transllusion,7.4
2002,tram,7.4
2002,the hives,7.4
2002,the breeders,7.4
2002,swearing at motorists,7.4
2002,sondre lerche,7.4
2002,sing-sing,7.4
2002,shiner,7.4
2002,sarah dougher,7.4
2002,saloon,7.4
2002,rocket from the tombs,7.4
2002,radian,7.4
2002,racebannon,7.4
2002,nicolai dunger,7.4
2002,minotaur shock,7.4
2002,milky wimpshake,7.4
2002,midwest product,7.4
2002,merzbow,7.4
2002,lot six,7.4
2002,jana mccall,7.4
2002,immolation,7.4
2002,grace period,7.4
2002,elbow,7.4
2002,edan,7.4
2002,dillinger four,7.4
2002,brendan benson,7.4
2002,appendix out,7.4
2002,weird war,7.3
2002,ugly casanova,7.3
2002,twin atlas,7.3
2002,the long winters,7.3
2002,the bevis frond,7.3
2002,stephin merritt,7.3
2002,skeleton key,7.3
2002,sahara hotnights,7.3
2002,rosie thomas,7.3
2002,phantom planet,7.3
2002,ooioo,7.3
2002,my morning jacket,7.3
2002,mus,7.3
2002,melochrome,5.7
2002,maserati,7.3
2002,labtekwon,7.3
2002,king of woolworths,7.3
2002,giant sand,7.3
2002,doug martsch,7.3
2002,champagne kiss,7.3
2002,boom bip,7.3
2002,ash,7.3
2002,archer prewitt,7.3
2002,amps for christ,7.3
2002,"up, bustle and out",7.2
2002,the microphones,7.2
2002,taa-pet,7.2
2002,spokane,7.2
2002,sparta,7.2
2002,simon wickham-smith,7.2
2002,rumah sakit,7.2
2002,pedro the lion,7.35
2002,owen,7.2
2002,okkervil river,7.2
2002,mouse on mars,7.2
2002,missy elliott,7.2
2002,mike johnson,7.2
2002,marmoset,7.35
2002,luke vibert,7.4
2002,little grizzly,7.2
2002,lambchop,6.5
2002,herschell gordon lewis,7.2
2002,gold chains,7.2
2002,"early day miners, unwed sailor",7.2
2002,cul de sac,7.2
2002,clinic,7.2
2002,ampbuzz,7.2
2002,alfie,7.2
2002,young people,7.1
2002,the standard,7.1
2002,the no-no's,7.1
2002,simian,7.1
2002,red shirt brigade,7.1
2002,parker paul,7.1
2002,outrageous cherry,7.1
2002,mary timony,7.1
2002,marianne faithfull,7.1
2002,lee hazlewood,7.1
2002,ladytron,7.1
2002,l'altra,7.1
2002,jurassic 5,7.1
2002,"fred lonberg-holm, glenn kotche, jason roebke",7.1
2002,fan club orchestra,7.1
2002,detachment kit,7.1
2002,damien jurado,7.1
2002,d+,7.1
2002,ben folds five,7.1
2002,babu,7.1
2002,zelienople,7.0
2002,zealous fuel,7.0
2002,yesterday's kids,7.0
2002,yeah yeah yeahs,7.0
2002,western keys,7.0
2002,they might be giants,7.0
2002,the velvet teen,5.85
2002,the the,7.0
2002,the roots of orchis,7.0
2002,the real tuesday weld,7.0
2002,the mars volta,7.0
2002,the herbaliser,7.0
2002,tarentel,7.0
2002,superdrag,7.0
2002,soul-junk,7.25
2002,slumber party,7.0
2002,shelleydevoto,7.0
2002,rob mazurek,7.0
2002,rip-off artist,7.0
2002,pajama party in a haunted hive,7.0
2002,no. 2,7.0
2002,nirvana,7.0
2002,new radiant storm king,7.0
2002,nad navillus,7.0
2002,mia doi todd,7.0
2002,mason jennings,7.0
2002,kid606,7.0
2002,joe pernice,7.0
2002,jars of clay,7.0
2002,ill lit,7.0
2002,global goon,7.0
2002,filament,7.0
2002,euphone,7.0
2002,electric soft parade,7.0
2002,eardrum,7.0
2002,dntel,7.0
2002,dj shadow,7.0
2002,dj jester,7.0
2002,deadbeat,7.0
2002,cylob,7.0
2002,chris smith,7.0
2002,butthole surfers,7.0
2002,black dice,7.75
2002,bill frisell,7.0
2002,autechre,7.0
2002,andrea perry,7.0
2002,aberdeen,7.0
2002,4 hero,7.0
2002,xtc,7.95
2002,winfred e. eye,6.9
2002,underworld,6.9
2002,the national trust,6.9
2002,tanya donelly,6.9
2002,south,6.9
2002,shimmer kids underpop association,6.9
2002,north of america,6.9
2002,nas,6.9
2002,moth,6.9
2002,knifehandchop,6.9
2002,johnny cash,6.9
2002,jel,6.9
2002,jean grae,6.9
2002,hockey night,6.9
2002,frank black & the catholics,6.9
2002,comet gain,6.9
2002,cave in,6.9
2002,calvin johnson,6.9
2002,broken spindles,6.9
2002,beck,6.9
2002,vitesse,6.8
2002,vhs or beta,6.8
2002,tim hecker,7.7
2002,the prom,6.8
2002,the coral,6.8
2002,solex,6.8
2002,public enemy,6.8
2002,parlour,6.8
2002,palomar,6.8
2002,oxes,6.8
2002,mirza,6.8
2002,meligrove band,6.8
2002,kevin blechdom,6.8
2002,"jack logan, bob kimbell",6.8
2002,future pilot aka,6.8
2002,fridge,6.8
2002,dianogah,6.8
2002,cerberus shoal,6.8
2002,brando,6.8
2002,azure ray,6.8
2002,antibalas afrobeat orchestra,6.8
2002,andrew duke,6.8
2002,akufen,6.8
2002,add n to (x),6.8
2002,tom z,6.7
2002,the pattern,6.1
2002,the mountain goats,7.85
2002,the extra lens,6.7
2002,sofa surfers,6.7
2002,shannon wright,6.7
2002,miighty flashlight,6.7
2002,john tejada,6.7
2002,john parish,6.7
2002,ides of space,6.7
2002,division of laura lee,6.7
2002,danielson famile,6.7
2002,ben kweller,6.7
2002,track star,6.6
2002,signer,6.6
2002,sean na na,6.6
2002,richard buckner,6.6
2002,reindeer section,6.6
2002,mong hang,6.6
2002,french kicks,6.6
2002,dub taylor,6.6
2002,david sylvian,6.6
2002,cranes,6.6
2002,cex,6.6
2002,badly drawn boy,5.75
2002,yagya,6.5
2002,the handsome family,6.5
2002,spectrum [brazil],6.5
2002,robyn hitchcock,6.5
2002,neil halstead,6.5
2002,low,6.5
2002,lanterna,6.5
2002,kaia,6.5
2002,idlewild,6.5
2002,gossip,6.5
2002,david cross,6.5
2002,catheters,6.5
2002,casiotone for the painfully alone,6.5
2002,carpet musics,6.5
2002,belle and sebastian,6.5
2002,afflictions,6.5
2002,twinemen,6.4
2002,the apples in stereo,6.4
2002,sunday's best,6.4
2002,selby tigers,6.4
2002,sam shalabi,6.4
2002,richard youngs,6.4
2002,pixies,6.4
2002,nobukazu takemura,6.7
2002,kilowatthours,6.4
2002,josh rouse,6.4
2002,jim and jennie and the pinetops,6.4
2002,erik sanko,6.4
2002,eric's trip,6.4
2002,electrelane,6.4
2002,death cab for cutie,6.65
2002,david grubbs,6.4
2002,charles atlas,6.4
2002,all-time quarterback,6.4
2002,764-hero,6.4
2002,two lone swordsmen,6.3
2002,the smashing pumpkins,6.3
2002,speedy j,6.3
2002,scarface,6.3
2002,reclinerland,6.3
2002,pele,6.3
2002,"medeski, martin and wood",6.3
2002,kings of convenience,6.3
2002,jeff tweedy,6.3
2002,jeff buckley,6.3
2002,herrmann and kleine,6.3
2002,christian kleine,6.3
2002,carolyn mark,6.3
2002,buffalo daughter,6.3
2002,barcelona,6.3
2002,the chemical brothers,6.2
2002,tara jane o'neil,6.2
2002,sybarite,6.2
2002,still,6.2
2002,son ambulance,6.2
2002,nurse with wound & current 93,6.2
2002,king kong,6.2
2002,beth hirsch,6.2
2002,arthurs,6.2
2002,the polyphonic spree,6.1
2002,radio 4,6.1
2002,of montreal,6.1
2002,mull historical society,6.1
2002,looper,6.1
2002,limp,6.1
2002,"jad fair, daniel johnston",6.1
2002,elk city,6.1
2002,birdwatcher,6.1
2002,aspera,6.1
2002,univers zero,6.0
2002,thrice,6.0
2002,thomas bangalter,6.0
2002,thee more shallows,6.0
2002,the pogues,6.0
2002,the blow,6.0
2002,swayzak,6.0
2002,sarah shannon,6.0
2002,primal scream,6.0
2002,nod,6.0
2002,new wet kojak,6.0
2002,n.e.r.d.,6.0
2002,kind of like spitting,4.35
2002,jack hayter,6.0
2002,great lakes,6.0
2002,fly pan am,6.0
2002,elton dean & mark hewins,6.0
2002,date course pentagon royal garden,6.0
2002,"cut chemist, dj shadow",6.0
2002,bats and mice,6.0
2002,ativin,6.0
2002,yo la tengo,6.95
2002,trembling blue stars,5.9
2002,sweep the leg johnny,5.9
2002,mr. t experience,5.9
2002,hrsta,5.9
2002,fruit bats,5.9
2002,dame fate,5.9
2002,brute,5.9
2002,brother jt,5.9
2002,arco flute foundation,5.9
2002,amalgamated sons of rest,5.9
2002,white star line,5.8
2002,the reverend horton heat,5.8
2002,the brian jonestown massacre,5.8
2002,poulain,5.8
2002,pan american,5.8
2002,o-type,5.8
2002,"jason anderson, wolf colonel",5.8
2002,el guapo,5.8
2002,denali,5.8
2002,the boggs,5.7
2002,starsailor,5.7
2002,sorry about dresden,5.7
2002,ill ease,5.7
2002,crispy ambulance,5.7
2002,"beth gibbons, rustin man",5.7
2002,atmosphere,5.7
2002,alsace lorraine,5.7
2002,witch hazel sound,5.6
2002,waking eyes,5.6
2002,varnaline,5.6
2002,thursday,5.6
2002,seelenluft,5.6
2002,moistboyz,5.6
2002,melvins,5.6
2002,"jay bennett, edward burch",5.6
2002,godspeed you! black emperor,5.6
2002,caesura,5.6
2002,bullfrog,5.6
2002,ryan adams,5.5
2002,oe,5.5
2002,new flesh,5.5
2002,lesser birds of paradise,5.5
2002,jay farrar,5.5
2002,girls against boys,5.5
2002,future bible heroes,5.75
2002,fin fang foom,5.5
2002,elf power,5.5
2002,dj zeph,5.5
2002,willard grant conspiracy,5.4
2002,weezer,5.4
2002,saso,5.4
2002,maximilian hecker,5.4
2002,foo fighters,5.4
2002,cracker,5.4
2002,zero 7,5.3
2002,spaceheads,5.3
2002,hasidic new wave and yakar rhythms,5.3
2002,central falls,5.3
2002,neil michael hagerty,5.2
2002,mudhoney,5.2
2002,jets to brazil,5.2
2002,brothomstates,5.2
2002,tribes of neurot,5.1
2002,st. thomas,5.1
2002,coldplay,5.1
2002,bad religion,5.1
2002,yuji oniki,5.0
2002,slackjaw,5.0
2002,pullman,5.0
2002,mates of state,5.0
2002,masters of the hemisphere,5.0
2002,k.,5.0
2002,jello biafra,5.0
2002,"jad fair, teenage fanclub",5.0
2002,i am the world trade center,5.0
2002,cherubino,5.0
2002,capitol city dusters,5.0
2002,the fantmas melvins big band,4.9
2002,little wings,4.9
2002,gordon gano,4.9
2002,eels,4.9
2002,"damon & naomi, kurihara",4.9
2002,charity empressa,4.9
2002,bratmobile,4.9
2002,the negro problem,4.8
2002,squarepusher,4.8
2002,clairvoyants,4.8
2002,beth orton,4.8
2002,anasarca,4.8
2002,the lucksmiths,4.7
2002,lone pigeon,4.7
2002,takagi masakatsu,4.6
2002,sightings,4.6
2002,non phixion,4.6
2002,i can lick any sonofabitch in the house,4.6
2002,desaparecidos,4.6
2002,aden,4.6
2002,themselves,4.5
2002,slum village,4.5
2002,lovage,4.5
2002,flickerstick,4.5
2002,botch,4.5
2002,all girl summer fun band,4.5
2002,"rancid, nofx",4.4
2002,knotworking,4.4
2002,exhaust,4.4
2002,dirty vegas,4.4
2002,destroyer,4.4
2002,winter blanket,4.3
2002,negativland,5.9
2002,le tigre,4.3
2002,go back snowball - robert pollard and mac mccaughan,4.3
2002,eyes adrift,4.3
2002,copywrite,4.3
2002,apes of wrath,4.3
2002,playgroup,4.2
2002,jawbreaker,4.2
2002,jason loewenstein,4.2
2002,hefner,4.2
2002,felix da housecat,4.2
2002,earl zinger,4.2
2002,the vines,4.1
2002,leels,4.1
2002,the nerves,4.0
2002,rilo kiley,4.0
2002,"mark borthwick, trevor holland",4.0
2002,ed harcourt,4.0
2002,dan the automator,4.0
2002,edison woods,3.9
2002,cost,3.9
2002,trans am,3.65
2002,thievery corporation,3.8
2002,sbastien tellier,3.8
2002,iggy and the stooges,3.8
2002,arlo,3.8
2002,quix*o*tic,3.6
2002,morcheeba,3.6
2002,luke slater,3.6
2002,the (international) noise conspiracy,3.2
2002,tara jane o'neil & daniel littleton,3.5
2002,makers,3.5
2002,retsin,3.4
2002,the new amsterdams,3.3
2002,the get up kids,3.2
2002,suntanama,3.3
2002,otto von schirach,3.3
2002,new end original,3.3
2002,everybody uh oh,3.3
2002,emerald down,3.3
2002,the promise ring,3.2
2002,the drag city supersession,3.2
2002,kleenexgirlwonder,3.1
2002,tuatara,3.0
2002,the pupils,3.0
2002,rollins band,3.0
2002,hey mercedes,3.0
2002,yohimbe brothers,2.9
2002,vincent gallo,2.9
2002,la makita soma,2.9
2002,reuben's accomplice,2.8
2002,datsuns,2.8
2002,airport 5,2.8
2002,vermont,2.7
2002,rinocerose,2.7
2002,red monkey,2.7
2002,meat puppets,2.7
2002,gomez,2.7
2002,ulver,2.6
2002,moby,2.6
2002,beachwood sparks,2.6
2002,atari star,2.6
2002,the jon spencer blues explosion,2.5
2002,sasha,2.5
2002,town and country,2.4
2002,boom box 2000,2.4
2002,skiptrace,2.3
2002,gorilla monsoon,2.3
2002,craig armstrong,2.2
2002,the anniversary,2.0
2002,mc paul barman,2.0
2002,nate denver's neck,1.9
2002,matt pond pa,1.8
2002,audioslave,1.7
2002,oasis,1.2
2002,geoff farina,1.0
2002,panthers,0.7
2002,liars academy,0.6
2002,andrew w.k.,0.6
2002,non,0.5
2002,push kings,0.1
2003,television,10.0
2003,glenn branca,10.0
2003,the byrds,9.05
2003,n.w.a.,9.7
2003,the wrens,9.5
2003,t. rex,9.5
2003,neil young,9.5
2003,elvis costello & the attractions,9.5
2003,dizzee rascal,9.4
2003,non-prophets,9.2
2003,m83,9.2
2003,broken social scene,9.2
2003,viktor vaughn,9.1
2003,the bevis frond,9.1
2003,supersilent,9.1
2003,rhys chatham,9.1
2003,mouse on mars,8.55
2003,frog eyes,9.1
2003,clearlake,9.1
2003,basement jaxx,9.1
2003,bad brains,9.1
2003,turbonegro,9.0
2003,the rapture,9.0
2003,sunburned hand of the man,9.0
2003,out hud,9.0
2003,mu,9.0
2003,king geedorah,9.0
2003,drive like jehu,9.0
2003,dexys midnight runners,9.0
2003,blur,9.0
2003,blue cheer,9.0
2003,area,9.0
2003,tv on the radio,8.9
2003,the unicorns,8.9
2003,the shins,8.9
2003,the microphones,8.9
2003,super furry animals,8.9
2003,peter brtzmann,8.9
2003,jhann jhannsson,8.9
2003,iran,8.9
2003,ellen allien,8.9
2003,calexico,8.9
2003,william basinski,8.8
2003,the exploding hearts,8.8
2003,simply saucer,8.8
2003,parsley sound,8.8
2003,led zeppelin,8.8
2003,birdtree,8.8
2003,the clientele,8.7
2003,merzbow,7.73
2003,menomena,8.7
2003,majesticons,8.7
2003,hecker,8.7
2003,felt,8.7
2003,dorine muraille,8.7
2003,caf tacuba,8.7
2003,brother ali,8.7
2003,venetian snares,8.55
2003,toktok vs. soffy o,8.6
2003,the russian futurists,8.6
2003,the angels of light,8.6
2003,teenage fanclub,8.6
2003,sonic youth,6.85
2003,sin ropas,8.6
2003,saturday looks good to me,8.6
2003,nas,8.6
2003,miles davis,8.6
2003,madlib,8.6
2003,linda perhacs,8.6
2003,june panic,8.6
2003,james brown,8.6
2003,goldcard,8.6
2003,glifted,8.6
2003,"ekkehard ehlers, stephan mathieu",8.6
2003,badgerlore,8.6
2003,apes,8.6
2003,animal collective,7.85
2003,tim berne,8.5
2003,the deadly snakes,8.5
2003,the clean,8.5
2003,sufjan stevens,8.5
2003,pluramon,8.5
2003,pinback,8.5
2003,"peter brtzmann, william parker, hamid drake",8.5
2003,missy elliott,8.5
2003,michael mayer,8.0
2003,lewis parker,8.5
2003,laddio bolocko,8.5
2003,junior boys,8.5
2003,ice cube,8.5
2003,guided by voices,8.83
2003,fennesz,8.5
2003,emperor,8.5
2003,earlimart,8.5
2003,child's view,8.5
2003,"busdriver, daedelus, radioinactive",8.5
2003,boyracer,8.5
2003,baptist generals,8.5
2003,azita,8.5
2003,asmus tietchens,8.5
2003,ami yoshida,8.5
2003,alejandra and aeron,8.5
2003,akio suzuki,8.5
2003,aereogramme,8.5
2003,wovenhand,8.4
2003,tomahawk,8.4
2003,the soft pink truth,8.4
2003,the national,8.4
2003,"the jim yoshii pile-up, xiu xiu",8.4
2003,the fiery furnaces,8.4
2003,the dresden dolls,8.4
2003,the darkness,8.4
2003,the books,8.4
2003,the blithe sons,8.4
2003,superchunk,8.4
2003,stars,8.4
2003,so,8.4
2003,sightings,8.6
2003,random_inc,8.4
2003,pleasure forever,8.4
2003,need new body,8.4
2003,lightning bolt,8.4
2003,knife in the water,8.4
2003,john fahey,7.85
2003,iron & wine,8.4
2003,fog,8.4
2003,elephant man,8.4
2003,cyann & ben,8.4
2003,acid mothers temple,8.4
2003,young people,8.3
2003,wolf eyes,8.25
2003,vrttin,8.3
2003,tujiko noriko,7.75
2003,tindersticks,8.3
2003,tim hecker,8.3
2003,tied & tickled trio,8.3
2003,the locust,8.3
2003,sun kil moon,8.3
2003,s prcss,8.3
2003,racebannon,8.3
2003,pretty girls make graves,8.3
2003,polysics,8.3
2003,parliament,8.3
2003,norman,8.3
2003,my morning jacket,8.3
2003,mf grimm,8.3
2003,m. ward,8.3
2003,keith hudson,8.3
2003,john zorn,7.8
2003,jan jelinek avec the exposures,8.3
2003,gza,8.3
2003,giddy motors,8.3
2003,franz ferdinand,8.3
2003,fonica,8.3
2003,duran duran,8.3
2003,deerhoof,8.3
2003,chris brokaw,8.3
2003,charalambides,8.3
2003,bob drake,8.3
2003,arne nordheim,8.3
2003,andrew bird,8.3
2003,volapk,8.2
2003,twine,8.2
2003,tiga,8.2
2003,throwing muses,8.2
2003,the fall,8.2
2003,the dirtbombs,8.2
2003,the decemberists,7.87
2003,tes,8.2
2003,tangiers,8.2
2003,summer hymns,8.2
2003,soundmurderer,8.2
2003,songs: ohia,8.2
2003,prefuse 73,8.65
2003,pete rock,8.2
2003,papa m,8.2
2003,michael yonkers,8.2
2003,meanest man contest,8.2
2003,kevin drumm,8.2
2003,juggaknots,8.2
2003,jenny toomey,8.2
2003,holopaw,8.2
2003,george,8.2
2003,four tet,8.2
2003,ex models,8.2
2003,double leopards,8.2
2003,comets on fire,8.2
2003,bruces,8.2
2003,broadcast,8.2
2003,aesop rock,8.2
2003,why?,8.1
2003,villalobos,8.1
2003,the roots,8.1
2003,the new pornographers,8.1
2003,the hidden cameras,8.1
2003,the delgados,8.1
2003,the chinese stars,8.1
2003,spacemen 3,8.1
2003,massimo,8.1
2003,kpt.michi.gan,8.1
2003,kopernik,8.1
2003,jeff hanson,8.1
2003,grandaddy,8.1
2003,friends of dean martinez,8.1
2003,elf power,8.1
2003,donna summer,8.1
2003,do make say think,8.1
2003,cephalic carnage,8.1
2003,black box recorder,8.1
2003,bergheim 34,8.1
2003,banco de gaia,8.1
2003,alamaailman vasarat,8.1
2003,12 rods,8.1
2003,various artists,7.82
2003,v-twin,8.0
2003,the strokes,8.0
2003,the postal service,8.0
2003,the joggers,8.0
2003,the high llamas,8.0
2003,the austerity program,8.0
2003,t. raumschmiere,7.0
2003,sutekh,8.0
2003,stars of the lid,8.0
2003,"scanner, david toop, i/03",8.0
2003,rockfour,8.0
2003,richard chartier,8.0
